Date,Country,Province/State,Confirmed,Deaths,Recovered,Latitude,Longitude
16/02/2020,China,Guizhou,146,1,47,27.00000,107.00000
16/02/2020,China,Shanxi,129,0,50,37.00000,112.00000
16/02/2020,China,Tianjin,125,3,45,39.12356,117.19808
16/02/2020,China,Liaoning,121,1,41,40.97391,122.32639
16/02/2020,China,Gansu,90,2,54,38.00000,102.00000
16/02/2020,China,Jilin,89,1,30,42.99950,125.98161
16/02/2020,China,Xinjiang,75,1,12,41.75748,87.16738
16/02/2020,China,Ningxia,70,0,33,37.30955,105.96086
16/02/2020,China,Inner Mongolia,72,0,8,43.24432,114.32517
16/02/2020,China,Qinghai,18,0,13,35.40710,95.95212
16/02/2020,China,Tibet,1,0,1,31.89434,87.07814
15/02/2020,China,Hubei,56249,1596,5623,31.15173,112.87832
15/02/2020,China,Guangdong,1316,2,442,23.13577,113.19827
15/02/2020,China,Henan,1231,13,415,34.00000,114.00000
15/02/2020,China,Zhejiang,1167,0,437,29.00000,120.00000
15/02/2020,China,Hunan,1004,3,449,27.66621,111.74871
15/02/2020,China,Anhui,962,6,242,32.00000,117.00000
15/02/2020,China,Jiangxi,925,1,239,28.00000,116.00000
15/02/2020,China,Jiangsu,617,0,207,33.00000,120.00000
15/02/2020,China,Chongqing,544,5,184,29.55857,106.54928
15/02/2020,China,Shandong,537,2,164,36.00000,119.00000
15/02/2020,China,Sichuan,481,3,130,30.50000,102.50000
15/02/2020,China,Heilongjiang,445,11,73,48.00000,127.99999
15/02/2020,China,Beijing,380,4,105,39.90622,116.39128
15/02/2020,China,Shanghai,328,1,140,31.22530,121.48905
15/02/2020,China,Hebei,300,3,101,39.00000,116.00000
15/02/2020,China,Fujian,287,0,77,26.54500,117.84278
15/02/2020,China,Guangxi,237,2,46,24.00000,109.00000
15/02/2020,China,Shaanxi,236,0,64,36.00000,109.00000
15/02/2020,China,Yunnan,169,0,42,25.00000,102.00000
15/02/2020,China,Hainan,162,4,39,19.20000,109.60000
15/02/2020,China,Guizhou,144,1,41,27.00000,107.00000
15/02/2020,China,Shanxi,128,0,46,37.00000,112.00000
15/02/2020,China,Tianjin,122,3,37,39.12356,117.19808
15/02/2020,China,Liaoning,120,1,35,40.97391,122.32639
15/02/2020,China,Gansu,90,2,49,38.00000,102.00000
15/02/2020,China,Jilin,89,1,28,42.99950,125.98161
15/02/2020,China,Xinjiang,71,1,11,41.75748,87.16738
15/02/2020,China,Ningxia,70,0,33,37.30955,105.96086
15/02/2020,China,Inner Mongolia,70,0,7,43.24432,114.32517
15/02/2020,China,Qinghai,18,0,13,35.40710,95.95212
15/02/2020,China,Tibet,1,0,1,31.89434,87.07814
14/02/2020,China,Hubei,54406,1457,4774,31.15173,112.87832
14/02/2020,China,Guangdong,1294,2,405,23.13577,113.19827
14/02/2020,China,Henan,1212,13,371,34.00000,114.00000
14/02/2020,China,Zhejiang,1162,0,410,29.00000,120.00000
14/02/2020,China,Hunan,1001,2,390,27.66621,111.74871
14/02/2020,China,Anhui,950,6,205,32.00000,117.00000
14/02/2020,China,Jiangxi,913,1,210,28.00000,116.00000
14/02/2020,China,Jiangsu,604,0,171,33.00000,120.00000
14/02/2020,China,Chongqing,537,5,152,29.55857,106.54928
14/02/2020,China,Shandong,530,2,143,36.00000,119.00000
14/02/2020,China,Sichuan,470,1,116,30.50000,102.50000
14/02/2020,China,Heilongjiang,425,11,48,48.00000,127.99999
14/02/2020,China,Beijing,372,4,82,39.90622,116.39128
14/02/2020,China,Shanghai,326,1,124,31.22530,121.48905
14/02/2020,China,Hebei,291,3,87,39.00000,116.00000
14/02/2020,China,Fujian,285,0,66,26.54500,117.84278
14/02/2020,China,Shaanxi,232,0,54,36.00000,109.00000
14/02/2020,China,Guangxi,235,2,40,24.00000,109.00000
14/02/2020,China,Hainan,162,4,38,19.20000,109.60000
14/02/2020,China,Yunnan,162,0,39,25.00000,102.00000
14/02/2020,China,Guizhou,143,1,39,27.00000,107.00000
14/02/2020,China,Shanxi,127,0,38,37.00000,112.00000
14/02/2020,China,Tianjin,121,3,32,39.12356,117.19808
14/02/2020,China,Liaoning,119,1,29,40.97391,122.32639
14/02/2020,China,Gansu,90,2,39,38.00000,102.00000
14/02/2020,China,Jilin,88,1,25,42.99950,125.98161
14/02/2020,China,Ningxia,70,0,27,37.30955,105.96086
14/02/2020,China,Xinjiang,70,1,6,41.75748,87.16738
14/02/2020,China,Inner Mongolia,68,0,6,43.24432,114.32517
14/02/2020,China,Qinghai,18,0,11,35.40710,95.95212
14/02/2020,China,Tibet,1,0,1,31.89434,87.07814
13/02/2020,China,Hubei,51986,1318,3862,31.15173,112.87832
13/02/2020,China,Guangdong,1261,2,334,23.13577,113.19827
13/02/2020,China,Henan,1184,11,316,34.00000,114.00000
13/02/2020,China,Zhejiang,1155,0,367,29.00000,120.00000
13/02/2020,China,Hunan,988,2,352,27.66621,111.74871
13/02/2020,China,Anhui,934,6,166,32.00000,117.00000
13/02/2020,China,Jiangxi,900,1,187,28.00000,116.00000
13/02/2020,China,Jiangsu,593,0,141,33.00000,120.00000
13/02/2020,China,Chongqing,529,4,128,29.55857,106.54928
13/02/2020,China,Shandong,519,2,111,36.00000,119.00000
13/02/2020,China,Sichuan,463,1,105,30.50000,102.50000
13/02/2020,China,Heilongjiang,418,11,37,48.00000,127.99999
13/02/2020,China,Beijing,366,3,69,39.90622,116.39128
13/02/2020,China,Shanghai,318,1,62,31.22530,121.48905
13/02/2020,China,Hebei,283,3,70,39.00000,116.00000
13/02/2020,China,Fujian,281,0,59,26.54500,117.84278
13/02/2020,China,Shaanxi,230,0,49,36.00000,109.00000
13/02/2020,China,Guangxi,226,2,35,24.00000,109.00000
13/02/2020,China,Hainan,158,4,30,19.20000,109.60000
13/02/2020,China,Yunnan,162,0,27,25.00000,102.00000
13/02/2020,China,Guizhou,140,1,28,27.00000,107.00000
13/02/2020,China,Shanxi,126,0,36,37.00000,112.00000
13/02/2020,China,Tianjin,119,3,21,39.12356,117.19808
13/02/2020,China,Liaoning,117,1,24,40.97391,122.32639
13/02/2020,China,Gansu,90,2,39,38.00000,102.00000
13/02/2020,China,Jilin,86,1,25,42.99950,125.98161
13/02/2020,China,Ningxia,67,0,24,37.30955,105.96086
13/02/2020,China,Xinjiang,65,1,6,41.75748,87.16738
13/02/2020,China,Inner Mongolia,61,0,6,43.24432,114.32517
13/02/2020,China,Qinghai,18,0,11,35.40710,95.95212
13/02/2020,China,Tibet,1,0,1,31.89434,87.07814
12/02/2020,China,Hubei,48206,1310,3441,31.15173,112.87832
12/02/2020,China,Guangdong,1241,2,284,23.13577,113.19827
12/02/2020,China,Henan,1169,10,258,34.00000,114.00000
12/02/2020,China,Zhejiang,1145,0,327,29.00000,120.00000
12/02/2020,China,Hunan,968,2,312,27.66621,111.74871
12/02/2020,China,Anhui,910,5,128,32.00000,117.00000
12/02/2020,China,Jiangxi,872,1,170,28.00000,116.00000
12/02/2020,China,Jiangsu,570,0,131,33.00000,120.00000
12/02/2020,China,Chongqing,518,3,102,29.55857,106.54928
12/02/2020,China,Shandong,506,2,98,36.00000,119.00000
12/02/2020,China,Sichuan,451,1,93,30.50000,102.50000
12/02/2020,China,Heilongjiang,395,9,31,48.00000,127.99999
12/02/2020,China,Beijing,366,3,68,39.90622,116.39128
12/02/2020,China,Shanghai,313,1,57,31.22530,121.48905
12/02/2020,China,Fujian,279,0,54,26.54500,117.84278
12/02/2020,China,Hebei,265,3,55,39.00000,116.00000
12/02/2020,China,Shaanxi,229,0,43,36.00000,109.00000
12/02/2020,China,Guangxi,222,2,33,24.00000,109.00000
12/02/2020,China,Hainan,157,4,27,19.20000,109.60000
12/02/2020,China,Yunnan,154,0,26,25.00000,102.00000
12/02/2020,China,Guizhou,135,1,20,27.00000,107.00000
12/02/2020,China,Shanxi,126,0,33,37.00000,112.00000
12/02/2020,China,Liaoning,116,1,21,40.97391,122.32639
12/02/2020,China,Tianjin,113,2,11,39.12356,117.19808
12/02/2020,China,Gansu,87,2,31,38.00000,102.00000
12/02/2020,China,Jilin,84,1,22,42.99950,125.98161
12/02/2020,China,Xinjiang,63,1,3,41.75748,87.16738
12/02/2020,China,Inner Mongolia,61,0,6,43.24432,114.32517
12/02/2020,China,Ningxia,64,0,24,37.30955,105.96086
12/02/2020,China,Qinghai,18,0,9,35.40710,95.95212
12/02/2020,China,Tibet,1,0,1,31.89434,87.07814
11/02/2020,China,Hubei,33366,1068,2639,31.15173,112.87832
11/02/2020,China,Guangdong,1219,1,241,23.13577,113.19827
11/02/2020,China,Zhejiang,1131,0,279,29.00000,120.00000
11/02/2020,China,Henan,1135,8,233,34.00000,114.00000
11/02/2020,China,Hunan,946,2,263,27.66621,111.74871
11/02/2020,China,Anhui,889,4,117,32.00000,117.00000
11/02/2020,China,Jiangxi,844,1,152,28.00000,116.00000
11/02/2020,China,Jiangsu,543,0,106,33.00000,120.00000
11/02/2020,China,Chongqing,505,3,79,29.55857,106.54928
11/02/2020,China,Shandong,497,1,80,36.00000,119.00000
11/02/2020,China,Sichuan,436,1,87,30.50000,102.50000
11/02/2020,China,Heilongjiang,378,8,28,48.00000,127.99999
11/02/2020,China,Beijing,352,3,56,39.90622,116.39128
11/02/2020,China,Shanghai,306,1,53,31.22530,121.48905
11/02/2020,China,Fujian,272,0,46,26.54500,117.84278
11/02/2020,China,Hebei,251,2,49,39.00000,116.00000
11/02/2020,China,Shaanxi,225,0,36,36.00000,109.00000
11/02/2020,China,Guangxi,222,1,31,24.00000,109.00000
11/02/2020,China,Yunnan,154,0,21,25.00000,102.00000
11/02/2020,China,Hainan,151,3,20,19.20000,109.60000
11/02/2020,China,Guizhou,131,1,17,27.00000,107.00000
11/02/2020,China,Shanxi,124,0,30,37.00000,112.00000
11/02/2020,China,Liaoning,116,0,19,40.97391,122.32639
11/02/2020,China,Tianjin,107,2,10,39.12356,117.19808
11/02/2020,China,Gansu,86,2,24,38.00000,102.00000
11/02/2020,China,Jilin,83,1,18,42.99950,125.98161
11/02/2020,China,Inner Mongolia,60,0,5,43.24432,114.32517
11/02/2020,China,Xinjiang,59,0,3,41.75748,87.16738
11/02/2020,China,Ningxia,58,0,22,37.30955,105.96086
11/02/2020,China,Qinghai,18,0,5,35.40710,95.95212
11/02/2020,China,Tibet,1,0,0,31.89434,87.07814
10/02/2020,China,Hubei,31728,2222,974,31.15173,112.87832
10/02/2020,China,Guangdong,1177,181,1,23.13577,113.19827
10/02/2020,China,Zhejiang,1117,250,0,29.00000,120.00000
10/02/2020,China,Henan,1105,198,7,34.00000,114.00000
10/02/2020,China,Hunan,912,213,1,27.66621,111.74871
10/02/2020,China,Anhui,860,108,4,32.00000,117.00000
10/02/2020,China,Jiangxi,804,127,1,28.00000,116.00000
10/02/2020,China,Jiangsu,515,84,0,33.00000,120.00000
10/02/2020,China,Chongqing,486,66,2,29.55857,106.54928
10/02/2020,China,Shandong,486,71,1,36.00000,119.00000
10/02/2020,China,Sichuan,417,82,1,30.50000,102.50000
10/02/2020,China,Beijing,342,48,3,39.90622,116.39128
10/02/2020,China,Heilongjiang,360,30,8,48.00000,127.99999
10/02/2020,China,Shanghai,302,48,1,31.22530,121.48905
10/02/2020,China,Fujian,267,39,0,26.54500,117.84278
10/02/2020,China,Hebei,239,41,2,39.00000,116.00000
10/02/2020,China,Shaanxi,219,31,0,36.00000,109.00000
10/02/2020,China,Guangxi,215,30,1,24.00000,109.00000
10/02/2020,China,Yunnan,149,19,0,25.00000,102.00000
10/02/2020,China,Hainan,142,19,3,19.20000,109.60000
10/02/2020,China,Shanxi,122,26,0,37.00000,112.00000
10/02/2020,China,Guizhou,118,10,1,27.00000,107.00000
10/02/2020,China,Liaoning,108,13,0,40.97391,122.32639
10/02/2020,China,Tianjin,102,8,1,39.12356,117.19808
10/02/2020,China,Gansu,86,21,2,38.00000,102.00000
10/02/2020,China,Jilin,81,13,1,42.99950,125.98161
10/02/2020,China,Inner Mongolia,58,5,0,43.24432,114.32517
10/02/2020,China,Ningxia,53,14,0,37.30955,105.96086
10/02/2020,China,Xinjiang,55,0,0,41.75748,87.16738
10/02/2020,China,Qinghai,18,3,0,35.40710,95.95212
10/02/2020,China,Tibet,1,0,0,31.89434,87.07814
09/02/2020,China,Hubei,29631,1795,871,31.15173,112.87832
09/02/2020,China,Guangdong,1151,147,1,23.13577,113.19827
09/02/2020,China,Zhejiang,1092,205,0,29.00000,120.00000
09/02/2020,China,Henan,1073,169,6,34.00000,114.00000
09/02/2020,China,Hunan,879,194,1,27.66621,111.74871
09/02/2020,China,Anhui,830,89,3,32.00000,117.00000
09/02/2020,China,Jiangxi,771,102,1,28.00000,116.00000
09/02/2020,China,Jiangsu,492,80,0,33.00000,120.00000
09/02/2020,China,Chongqing,468,51,2,29.55857,106.54928
09/02/2020,China,Shandong,459,63,1,36.00000,119.00000
09/02/2020,China,Sichuan,405,76,1,30.50000,102.50000
09/02/2020,China,Beijing,337,44,2,39.90622,116.39128
09/02/2020,China,Heilongjiang,331,15,7,48.00000,127.99999
09/02/2020,China,Shanghai,295,48,1,31.22530,121.48905
09/02/2020,China,Fujian,261,36,0,26.54500,117.84278
09/02/2020,China,Shaanxi,213,26,0,36.00000,109.00000
09/02/2020,China,Hebei,218,35,2,39.00000,116.00000
09/02/2020,China,Guangxi,210,18,1,24.00000,109.00000
09/02/2020,China,Yunnan,141,19,0,25.00000,102.00000
09/02/2020,China,Hainan,136,19,3,19.20000,109.60000
09/02/2020,China,Shanxi,119,25,0,37.00000,112.00000
09/02/2020,China,Liaoning,107,12,0,40.97391,122.32639
09/02/2020,China,Guizhou,109,7,1,27.00000,107.00000
09/02/2020,China,Tianjin,94,4,1,39.12356,117.19808
09/02/2020,China,Gansu,83,16,2,38.00000,102.00000
09/02/2020,China,Jilin,80,12,1,42.99950,125.98161
09/02/2020,China,Inner Mongolia,58,5,0,43.24432,114.32517
09/02/2020,China,Ningxia,49,13,0,37.30955,105.96086
09/02/2020,China,Xinjiang,49,0,0,41.75748,87.16738
09/02/2020,China,Qinghai,18,3,0,35.40710,95.95212
09/02/2020,China,Tibet,1,0,0,31.89434,87.07814
08/02/2020,China,Hubei,27100,1439,780,31.15173,112.87832
08/02/2020,China,Guangdong,1120,125,1,23.13577,113.19827
08/02/2020,China,Zhejiang,1075,185,0,29.00000,120.00000
08/02/2020,China,Henan,1033,131,6,34.00000,114.00000
08/02/2020,China,Hunan,838,159,1,27.66621,111.74871
08/02/2020,China,Anhui,779,72,1,32.00000,117.00000
08/02/2020,China,Jiangxi,740,72,0,28.00000,116.00000
08/02/2020,China,Jiangsu,468,51,0,33.00000,120.00000
08/02/2020,China,Chongqing,446,39,2,29.55857,106.54928
08/02/2020,China,Shandong,435,50,1,36.00000,119.00000
08/02/2020,China,Sichuan,386,60,1,30.50000,102.50000
08/02/2020,China,Beijing,315,34,2,39.90622,116.39128
08/02/2020,China,Heilongjiang,307,13,6,48.00000,127.99999
08/02/2020,China,Shanghai,292,41,1,31.22530,121.48905
08/02/2020,China,Fujian,239,24,0,26.54500,117.84278
08/02/2020,China,Hebei,206,30,2,39.00000,116.00000
08/02/2020,China,Shaanxi,208,20,0,36.00000,109.00000
08/02/2020,China,Guangxi,195,18,1,24.00000,109.00000
08/02/2020,China,Yunnan,140,17,0,25.00000,102.00000
08/02/2020,China,Hainan,128,15,2,19.20000,109.60000
08/02/2020,China,Shanxi,115,21,0,37.00000,112.00000
08/02/2020,China,Liaoning,105,8,0,40.97391,122.32639
08/02/2020,China,Guizhou,96,7,1,27.00000,107.00000
08/02/2020,China,Tianjin,88,4,1,39.12356,117.19808
08/02/2020,China,Gansu,79,12,1,38.00000,102.00000
08/02/2020,China,Jilin,78,5,1,42.99950,125.98161
08/02/2020,China,Inner Mongolia,54,5,0,43.24432,114.32517
08/02/2020,China,Ningxia,45,13,0,37.30955,105.96086
08/02/2020,China,Xinjiang,45,0,0,41.75748,87.16738
08/02/2020,China,Qinghai,18,3,0,35.40710,95.95212
08/02/2020,China,Tibet,1,0,0,31.89434,87.07814
07/02/2020,China,Hubei,24953,699,1119,31.15173,112.87832
07/02/2020,China,Guangdong,1075,1,98,23.13577,113.19827
07/02/2020,China,Zhejiang,1048,0,127,29.00000,120.00000
07/02/2020,China,Henan,981,4,99,34.00000,114.00000
07/02/2020,China,Hunan,803,0,119,27.66621,111.74871
07/02/2020,China,Anhui,733,0,47,32.00000,117.00000
07/02/2020,China,Jiangxi,698,0,55,28.00000,116.00000
07/02/2020,China,Jiangsu,439,0,43,33.00000,120.00000
07/02/2020,China,Chongqing,426,2,31,29.55857,106.54928
07/02/2020,China,Shandong,407,0,38,36.00000,119.00000
07/02/2020,China,Sichuan,363,1,51,30.50000,102.50000
07/02/2020,China,Beijing,315,2,34,39.90622,116.39128
07/02/2020,China,Heilongjiang,295,5,13,48.00000,127.99999
07/02/2020,China,Shanghai,281,1,30,31.22530,121.48905
07/02/2020,China,Fujian,239,0,20,26.54500,117.84278
07/02/2020,China,Hebei,195,1,25,39.00000,116.00000
07/02/2020,China,Shaanxi,195,0,17,36.00000,109.00000
07/02/2020,China,Guangxi,183,0,17,24.00000,109.00000
07/02/2020,China,Yunnan,138,0,12,25.00000,102.00000
07/02/2020,China,Hainan,124,2,11,19.20000,109.60000
07/02/2020,China,Shanxi,104,0,15,37.00000,112.00000
07/02/2020,China,Liaoning,99,0,7,40.97391,122.32639
07/02/2020,China,Tianjin,88,1,2,39.12356,117.19808
07/02/2020,China,Guizhou,89,1,6,27.00000,107.00000
07/02/2020,China,Gansu,71,1,9,38.00000,102.00000
07/02/2020,China,Jilin,69,1,4,42.99950,125.98161
07/02/2020,China,Inner Mongolia,52,0,5,43.24432,114.32517
07/02/2020,China,Ningxia,45,0,5,37.30955,105.96086
07/02/2020,China,Xinjiang,42,0,0,41.75748,87.16738
07/02/2020,China,Qinghai,18,0,3,35.40710,95.95212
07/02/2020,China,Tibet,1,0,0,31.89434,87.07814
06/02/2020,China,Hubei,22112,618,817,31.15173,112.87832
06/02/2020,China,Guangdong,1018,1,69,23.13577,113.19827
06/02/2020,China,Zhejiang,1006,0,98,29.00000,120.00000
06/02/2020,China,Henan,914,3,68,34.00000,114.00000
06/02/2020,China,Hunan,772,0,91,27.66621,111.74871
06/02/2020,China,Jiangxi,661,0,45,28.00000,116.00000
06/02/2020,China,Anhui,665,0,34,32.00000,117.00000
06/02/2020,China,Chongqing,411,2,24,29.55857,106.54928
06/02/2020,China,Jiangsu,408,0,38,33.00000,120.00000
06/02/2020,China,Shandong,379,0,31,36.00000,119.00000
06/02/2020,China,Sichuan,344,1,37,30.50000,102.50000
06/02/2020,China,Beijing,274,1,38,39.90622,116.39128
06/02/2020,China,Shanghai,269,1,25,31.22530,121.48905
06/02/2020,China,Heilongjiang,277,3,8,48.00000,127.99999
06/02/2020,China,Fujian,215,0,14,26.54500,117.84278
06/02/2020,China,Shaanxi,184,0,11,36.00000,109.00000
06/02/2020,China,Guangxi,172,0,17,24.00000,109.00000
06/02/2020,China,Hebei,171,1,16,39.00000,116.00000
06/02/2020,China,Yunnan,135,0,7,25.00000,102.00000
06/02/2020,China,Hainan,114,2,8,19.20000,109.60000
06/02/2020,China,Shanxi,96,0,12,37.00000,112.00000
06/02/2020,China,Liaoning,94,0,5,40.97391,122.32639
06/02/2020,China,Tianjin,79,1,2,39.12356,117.19808
06/02/2020,China,Guizhou,77,1,6,27.00000,107.00000
06/02/2020,China,Gansu,67,0,9,38.00000,102.00000
06/02/2020,China,Jilin,65,1,4,42.99950,125.98161
06/02/2020,China,Inner Mongolia,50,0,4,43.24432,114.32517
06/02/2020,China,Ningxia,43,0,1,37.30955,105.96086
06/02/2020,China,Xinjiang,39,0,0,41.75748,87.16738
06/02/2020,China,Qinghai,18,0,3,35.40710,95.95212
06/02/2020,China,Tibet,1,0,0,31.89434,87.07814
05/02/2020,China,Hubei,19665,549,651,31.15173,112.87832
05/02/2020,China,Zhejiang,954,0,81,29.00000,120.00000
05/02/2020,China,Guangdong,944,0,49,23.13577,113.19827
05/02/2020,China,Henan,851,2,54,34.00000,114.00000
05/02/2020,China,Hunan,711,0,56,27.66621,111.74871
05/02/2020,China,Jiangxi,600,0,37,28.00000,116.00000
05/02/2020,China,Anhui,591,0,23,32.00000,117.00000
05/02/2020,China,Chongqing,389,2,15,29.55857,106.54928
05/02/2020,China,Jiangsu,373,0,29,33.00000,120.00000
05/02/2020,China,Shandong,343,0,21,36.00000,119.00000
05/02/2020,China,Sichuan,321,1,27,30.50000,102.50000
05/02/2020,China,Shanghai,254,1,25,31.22530,121.48905
05/02/2020,China,Beijing,274,1,31,39.90622,116.39128
05/02/2020,China,Fujian,215,0,11,26.54500,117.84278
05/02/2020,China,Heilongjiang,227,3,8,48.00000,127.99999
05/02/2020,China,Shaanxi,173,0,6,36.00000,109.00000
05/02/2020,China,Hebei,157,1,7,39.00000,116.00000
05/02/2020,China,Guangxi,168,0,14,24.00000,109.00000
05/02/2020,China,Yunnan,128,0,5,25.00000,102.00000
05/02/2020,China,Hainan,100,1,5,19.20000,109.60000
05/02/2020,China,Shanxi,90,0,6,37.00000,112.00000
05/02/2020,China,Liaoning,89,0,4,40.97391,122.32639
05/02/2020,China,Tianjin,69,1,2,39.12356,117.19808
05/02/2020,China,Guizhou,69,1,9,27.00000,107.00000
05/02/2020,China,Gansu,62,0,6,38.00000,102.00000
05/02/2020,China,Jilin,59,0,2,42.99950,125.98161
05/02/2020,China,Inner Mongolia,46,0,4,43.24432,114.32517
05/02/2020,China,Ningxia,40,0,1,37.30955,105.96086
05/02/2020,China,Xinjiang,36,0,0,41.75748,87.16738
05/02/2020,China,Qinghai,18,0,3,35.40710,95.95212
05/02/2020,China,Tibet,1,0,0,31.89434,87.07814
04/02/2020,China,Hubei,16678,479,522,31.15173,112.87832
04/02/2020,China,Zhejiang,829,0,62,29.00000,120.00000
04/02/2020,China,Guangdong,813,0,30,23.13577,113.19827
04/02/2020,China,Henan,764,2,41,34.00000,114.00000
04/02/2020,China,Hunan,593,0,33,27.66621,111.74871
04/02/2020,China,Anhui,480,0,20,32.00000,117.00000
04/02/2020,China,Jiangxi,476,0,20,28.00000,116.00000
04/02/2020,China,Chongqing,366,2,14,29.55857,106.54928
04/02/2020,China,Jiangsu,308,0,12,33.00000,120.00000
04/02/2020,China,Sichuan,301,1,23,30.50000,102.50000
04/02/2020,China,Shandong,298,0,13,36.00000,119.00000
04/02/2020,China,Beijing,228,1,23,39.90622,116.39128
04/02/2020,China,Shanghai,233,1,12,31.22530,121.48905
04/02/2020,China,Fujian,194,0,7,26.54500,117.84278
04/02/2020,China,Heilongjiang,155,2,4,48.00000,127.99999
04/02/2020,China,Shaanxi,142,0,2,36.00000,109.00000
04/02/2020,China,Guangxi,150,0,10,24.00000,109.00000
04/02/2020,China,Hebei,136,1,5,39.00000,116.00000
04/02/2020,China,Yunnan,122,0,5,25.00000,102.00000
04/02/2020,China,Liaoning,81,0,2,40.97391,122.32639
04/02/2020,China,Shanxi,81,0,6,37.00000,112.00000
04/02/2020,China,Hainan,80,1,5,19.20000,109.60000
04/02/2020,China,Tianjin,67,0,2,39.12356,117.19808
04/02/2020,China,Guizhou,58,0,2,27.00000,107.00000
04/02/2020,China,Gansu,57,0,4,38.00000,102.00000
04/02/2020,China,Jilin,54,0,1,42.99950,125.98161
04/02/2020,China,Inner Mongolia,35,0,1,43.24432,114.32517
04/02/2020,China,Ningxia,34,0,1,37.30955,105.96086
04/02/2020,China,Xinjiang,29,0,0,41.75748,87.16738
04/02/2020,China,Qinghai,15,0,0,35.40710,95.95212
04/02/2020,China,Tibet,1,0,0,31.89434,87.07814
02/02/2020,China,Hubei,11177,350,295,31.15173,112.87832
02/02/2020,China,Zhejiang,724,0,36,29.00000,120.00000
02/02/2020,China,Guangdong,683,0,15,23.13577,113.19827
02/02/2020,China,Henan,566,2,14,34.00000,114.00000
02/02/2020,China,Hunan,521,0,16,27.66621,111.74871
02/02/2020,China,Anhui,408,0,7,32.00000,117.00000
02/02/2020,China,Jiangxi,391,0,18,28.00000,116.00000
02/02/2020,China,Chongqing,300,2,7,29.55857,106.54928
02/02/2020,China,Jiangsu,271,0,7,33.00000,120.00000
02/02/2020,China,Sichuan,254,1,12,30.50000,102.50000
02/02/2020,China,Shandong,246,0,6,36.00000,119.00000
02/02/2020,China,Shanghai,193,1,10,31.22530,121.48905
02/02/2020,China,Beijing,191,1,9,39.90622,116.39128
02/02/2020,China,Fujian,179,0,0,26.54500,117.84278
02/02/2020,China,Shaanxi,128,0,0,36.00000,109.00000
02/02/2020,China,Guangxi,127,0,2,24.00000,109.00000
02/02/2020,China,Heilongjiang,118,2,2,48.00000,127.99999
02/02/2020,China,Hebei,113,1,3,39.00000,116.00000
02/02/2020,China,Yunnan,105,0,3,25.00000,102.00000
02/02/2020,China,Hainan,71,1,4,19.20000,109.60000
02/02/2020,China,Liaoning,73,0,1,40.97391,122.32639
02/02/2020,China,Shanxi,66,0,2,37.00000,112.00000
02/02/2020,China,Tianjin,54,0,1,39.12356,117.19808
02/02/2020,China,Gansu,51,0,3,38.00000,102.00000
02/02/2020,China,Guizhou,46,0,2,27.00000,107.00000
02/02/2020,China,Inner Mongolia,34,0,1,43.24432,114.32517
02/02/2020,China,Ningxia,31,0,0,37.30955,105.96086
02/02/2020,China,Jilin,31,0,1,42.99950,125.98161
02/02/2020,China,Xinjiang,24,0,0,41.75748,87.16738
02/02/2020,China,Qinghai,13,0,0,35.40710,95.95212
02/02/2020,China,Tibet,1,0,0,31.89434,87.07814
01/02/2020,China,Hubei,9074,294,215,31.15173,112.87832
01/02/2020,China,Zhejiang,661,0,23,29.00000,120.00000
01/02/2020,China,Guangdong,604,0,14,23.13577,113.19827
01/02/2020,China,Henan,493,2,4,34.00000,114.00000
01/02/2020,China,Hunan,463,0,8,27.66621,111.74871
01/02/2020,China,Anhui,340,0,5,32.00000,117.00000
01/02/2020,China,Jiangxi,333,0,10,28.00000,116.00000
01/02/2020,China,Chongqing,262,1,3,29.55857,106.54928
01/02/2020,China,Sichuan,231,1,3,30.50000,102.50000
01/02/2020,China,Shandong,225,0,5,36.00000,119.00000
01/02/2020,China,Jiangsu,236,0,6,33.00000,120.00000
01/02/2020,China,Shanghai,177,1,10,31.22530,121.48905
01/02/2020,China,Beijing,183,1,9,39.90622,116.39128
01/02/2020,China,Fujian,159,0,0,26.54500,117.84278
01/02/2020,China,Shaanxi,116,0,0,36.00000,109.00000
01/02/2020,China,Guangxi,111,0,2,24.00000,109.00000
01/02/2020,China,Hebei,104,1,3,39.00000,116.00000
01/02/2020,China,Yunnan,93,0,2,25.00000,102.00000
01/02/2020,China,Heilongjiang,95,2,2,48.00000,127.99999
01/02/2020,China,Liaoning,64,0,1,40.97391,122.32639
01/02/2020,China,Hainan,63,1,1,19.20000,109.60000
01/02/2020,China,Shanxi,56,0,1,37.00000,112.00000
01/02/2020,China,Tianjin,45,0,0,39.12356,117.19808
01/02/2020,China,Gansu,40,0,0,38.00000,102.00000
01/02/2020,China,Guizhou,38,0,2,27.00000,107.00000
01/02/2020,China,Ningxia,28,0,0,37.30955,105.96086
01/02/2020,China,Inner Mongolia,27,0,1,43.24432,114.32517
01/02/2020,China,Xinjiang,21,0,0,41.75748,87.16738
01/02/2020,China,Jilin,23,0,1,42.99950,125.98161
01/02/2020,China,Qinghai,9,0,0,35.40710,95.95212
01/02/2020,China,Tibet,1,0,0,31.89434,87.07814
31/01/2020,China,Hubei,7153,249,169,31.15173,112.87832
31/01/2020,China,Zhejiang,537,0,14,29.00000,120.00000
31/01/2020,China,Guangdong,436,0,10,23.13577,113.19827
31/01/2020,China,Henan,352,2,3,34.00000,114.00000
